time_s,activity
5.394392999999999994e+00,0.000000000000000000e+00
5.398216999999999821e+00,0.000000000000000000e+00
5.402020999999999518e+00,0.000000000000000000e+00
5.405819000000000152e+00,0.000000000000000000e+00
5.409622999999999848e+00,0.000000000000000000e+00
5.413447999999999816e+00,0.000000000000000000e+00
5.417238999999999471e+00,0.000000000000000000e+00
5.421024999999999316e+00,0.000000000000000000e+00
5.424824000000000090e+00,0.000000000000000000e+00
5.428647999999999918e+00,0.000000000000000000e+00
5.432466999999999935e+00,0.000000000000000000e+00
5.436291999999999902e+00,0.000000000000000000e+00
5.440094999999999459e+00,0.000000000000000000e+00
5.443950000000000067e+00,0.000000000000000000e+00
5.447750999999999344e+00,0.000000000000000000e+00
5.451595000000000191e+00,0.000000000000000000e+00
5.455383999999999567e+00,0.000000000000000000e+00
5.459253999999999607e+00,0.000000000000000000e+00
5.463061999999999863e+00,0.000000000000000000e+00
5.466905999999999821e+00,0.000000000000000000e+00
5.470746999999999360e+00,0.000000000000000000e+00
5.474559999999999427e+00,0.000000000000000000e+00
5.478413999999999895e+00,0.000000000000000000e+00
5.482232999999999912e+00,0.000000000000000000e+00
5.486062999999999690e+00,0.000000000000000000e+00
5.489893999999999608e+00,0.000000000000000000e+00
5.493729000000000084e+00,0.000000000000000000e+00
5.497524999999999551e+00,0.000000000000000000e+00
5.501317999999999486e+00,0.000000000000000000e+00
5.505111999999999561e+00,0.000000000000000000e+00
5.508973000000000120e+00,0.000000000000000000e+00
5.512766000000000055e+00,0.000000000000000000e+00
5.516567999999999472e+00,0.000000000000000000e+00
5.520379999999999399e+00,0.000000000000000000e+00
5.524214999999999876e+00,0.000000000000000000e+00
5.528039999999999843e+00,0.000000000000000000e+00
5.531843999999999539e+00,0.000000000000000000e+00
5.535651999999999795e+00,0.000000000000000000e+00
5.539461999999999442e+00,0.000000000000000000e+00
5.543275999999999648e+00,0.000000000000000000e+00
5.547061999999999493e+00,0.000000000000000000e+00
5.550905999999999452e+00,0.000000000000000000e+00
5.554725999999999608e+00,0.000000000000000000e+00
